text,labels,confidence,source,iab_label
sony make sell playstation games consoles china,,0.42,natural,IAB14 Society
follow along saga heartbleed nsa,,0.42,natural,IAB14 Society
scs beach water safety ranked 24th 30 us environmental group,,0.42,natural,IAB14 Society
sony xperia c3 arrives 5mp selfie camera android 44 kitkat,,0.42,natural,IAB14 Society
sony launches project morpheus virtual reality headset playstation 4,,0.42,natural,IAB14 Society
sony xperia c3 selfie phone leaked online,,0.42,natural,IAB14 Society
sony warns vaio users fire risk defective batteries,,0.42,natural,IAB14 Society
sony sells 7m ps4s,,0.42,natural,IAB14 Society
sony sells 7 million playstation consoles,,0.42,natural,IAB14 Society
"Despite these changes, marriage continues to play a significant role in society, providing legal and social recognition to couples and their families.",,0.42,synthetic,IAB14 Society
home opinion columns empire humanity kingdom god,,0.42,natural,IAB14 Society
nsa developed industrial scale malware spying,,0.42,natural,IAB14 Society
Influence of Alternative Religions on Society and Culture,,0.42,synthetic,IAB14 Society
qa getting inside project morpheus sony rd engineer,,0.42,natural,IAB14 Society
sony xperia c3 xperia c3 dual promo videos arrive,,0.42,natural,IAB14 Society
sony recalling vaio laptops due battery problems,,0.42,natural,IAB14 Society
snowden says nsa set fire future internet,,0.42,natural,IAB14 Society
miley cyrus rebounds social 50,,0.42,natural,IAB14 Society
sony executives lose bonuses,,0.42,natural,IAB14 Society
sony playstation 4 outsells microsoft xbox one fourth straight month,,0.42,natural,IAB14 Society
sony reveals virtual reality headset ps4,,0.42,natural,IAB14 Society
global warming wake call mankind,,0.41,natural,IAB14 Society
shire rejects buyout offer abbvie chess match beginning,,0.41,natural,IAB14 Society
sonys entertainment network forced offline ddos attack possibly isis,,0.41,natural,IAB14 Society
social security closes offices baby boomers age,,0.41,natural,IAB14 Society
nice asks data sovaldi,,0.41,natural,IAB14 Society
sony recalls vaio laptops battery issue,,0.41,natural,IAB14 Society
sony announces ps4 virtual reality initiative,,0.41,natural,IAB14 Society
insane clown posse loses legal fight fbi,,0.41,natural,IAB14 Society
statement retiree leader richard fiesta 2014 social security,,0.41,natural,IAB14 Society
express scripts attack cost sovaldi,,0.41,natural,IAB14 Society
nhs thinks healthy year life worth 20000,,0.41,natural,IAB14 Society
sony executives take heavy pay cuts report claims,,0.41,natural,IAB14 Society
sony playing right game,,0.41,natural,IAB14 Society
sony says 7 million playstation 4s sold worldwide,,0.41,natural,IAB14 Society
planted isis flag sonys server,,0.41,natural,IAB14 Society
bryan singers rape accuser involved social justice documentary,,0.41,natural,IAB14 Society
sony warns battery issue vaio laptops,,0.41,natural,IAB14 Society
5 reasons solange always sisters back,,0.41,natural,IAB14 Society
sony seen rejected japan shame index losing stock cull,,0.41,natural,IAB14 Society
social security halts collection kins old debt,,0.41,natural,IAB14 Society
sonys playstation network back online hacking attempt,,0.41,natural,IAB14 Society
sony xperia c3 selfie phone 5mp front camera official,,0.41,natural,IAB14 Society
sony steals show e3 press conference,,0.4,natural,IAB14 Society
shire flags existing new drugs defence abbvie,,0.4,natural,IAB14 Society
"Controversies: Environmental Concerns, Political Unrest, and Social Issues",,0.4,synthetic,IAB14 Society
sony reportedly puts oled tv efforts hold,,0.4,natural,IAB14 Society
septa regional rail workers strike,,0.4,natural,IAB14 Society
lithium bought klout social depth,,0.4,natural,IAB14 Society
vietnams civil society groups call antichina protests,,0.4,natural,IAB14 Society
"Impact of Socioeconomic Status on Parenting: Access to Resources, Support Systems",,0.4,synthetic,IAB14 Society
communities brief,,0.4,natural,IAB14 Society
beyonce solange put united front,,0.4,natural,IAB14 Society
sony unveils new ps4 virtual reality headset,,0.4,natural,IAB14 Society
sony offered help respawn bring early titanfall version ps vita,,0.4,natural,IAB14 Society
sony says playstation network back online,,0.4,natural,IAB14 Society
tim hortons inc nysethi gets double double,,0.4,natural,IAB14 Society
sony plays data theft fears playstation network attacked,,0.4,natural,IAB14 Society
sony officially details ps4 update 170,,0.4,natural,IAB14 Society
white house nsa didnt exploit heartbleed,,0.4,natural,IAB14 Society
nadine gordimer offered model use books social force,,0.4,natural,IAB14 Society
game thrones star michelle fairley addresses lady stoneheart social,,0.4,natural,IAB14 Society
scs unemployment rate drops lowest since march 2008,,0.4,natural,IAB14 Society
sony tries virtual reality,,0.4,natural,IAB14 Society
sony xperia z2 compact specifications leak features 22ghz snapdragon,,0.4,natural,IAB14 Society
sony launch playstation china,,0.4,natural,IAB14 Society
shire get abbvie,,0.4,natural,IAB14 Society
shire share price abbvie forced retract shareholder comments,,0.39,natural,IAB14 Society
sonys playstation 4 sales top 7 million,,0.39,natural,IAB14 Society
cannes film festival lit class conflict social films richpoor division,,0.39,natural,IAB14 Society
"Future Research: Further research is needed to understand the impact of unmoderated UGC on society, the effectiveness of moderation strategies, and the ethical and legal implications.",,0.39,synthetic,IAB14 Society
former archbishop canterbury dr rowan williams blames western lifestyles,,0.39,natural,IAB14 Society
siemens joins bidding alstom,,0.39,natural,IAB14 Society
phoenixs greg stanton among us mayors unanimously pass climate change,,0.39,natural,IAB14 Society
lithium acquires social service klout,,0.39,natural,IAB14 Society
sony xperia z2 review,,0.39,natural,IAB14 Society
royal dutch shell plc receives hold rating societe generale rdsb,,0.39,natural,IAB14 Society
fitch revises sebs outlook positive affirms rating,,0.39,natural,IAB14 Society
Financial aid can help to create a more just and equitable society.,,0.39,synthetic,IAB14 Society
siemens buy rolls royce energy assets,,0.39,natural,IAB14 Society
shire rejects abbvies 46bn bid,,0.39,natural,IAB14 Society
google glass rolls white models us citizens,,0.39,natural,IAB14 Society
shire rejects 46b abbvie offer,,0.39,natural,IAB14 Society
sony sites hit cyber attack bomb threat plane carrying exec isis claims,,0.39,natural,IAB14 Society
social security field offices closing baby boomers age,,0.39,natural,IAB14 Society
sony e3 2014 trailer destiny,,0.39,natural,IAB14 Society
htc one m8 dual sim snapdragon 801 soc launched select markets,,0.39,natural,IAB14 Society
shire plc accepts 32bn takeover abbvie inc,,0.39,natural,IAB14 Society
scania committee rejects vw bid,,0.39,natural,IAB14 Society
sony sells 7 million playstation 4 consoles,,0.39,natural,IAB14 Society
Telecommuting is a major factor in the rise of the social economy.,,0.39,synthetic,IAB14 Society
update 3independent scania board members reject bid vw unfazed,,0.39,natural,IAB14 Society
uk tescos profits fall second year succession,,0.39,natural,IAB14 Society
sony tried get vita version titanfall,,0.39,natural,IAB14 Society
sony xperia z2 wont offered us carriers xperia z1 compact coming,,0.38,natural,IAB14 Society
sony announces ps4 hit 7 million sales milestone details next software,,0.38,natural,IAB14 Society
solarcity corp scty acquires silevo 350 million,,0.38,natural,IAB14 Society
"Over time, the concept of marriage has evolved, with varying definitions and practices across different cultures and societies.",,0.38,synthetic,IAB14 Society
siemens pay 13b rollsroyce energy assets,,0.38,natural,IAB14 Society
mediatek launches 64bit true octacore lte smartphone soc,,0.38,natural,IAB14 Society
lithium technologies grabs social klout 200mn,,0.38,natural,IAB14 Society
sony tops console sales microsoft 1st revenue,,0.38,natural,IAB14 Society
threat sony president forces emergency stop plane,,0.38,natural,IAB14 Society
sonys new virtual reality headset ps4,,0.38,natural,IAB14 Society
sonys playstation 4 sales top seven million,,0.38,natural,IAB14 Society
shire bosses receive windfalls takeover abbvie,,0.38,natural,IAB14 Society
nokia holds art auction social influence currency,,0.38,natural,IAB14 Society
sony teases new xperia reveal tomorrow could z3,,0.38,natural,IAB14 Society
nations wise woman angelou lasting impact discussions race,,0.38,natural,IAB14 Society
sony unveils virtual reality headset project morpheus playstation 4,,0.38,natural,IAB14 Society
born usa,,0.38,natural,IAB14 Society
sony responds june 2014 npd results ps4 1 nextgen hardware,,0.38,natural,IAB14 Society
sony reveals new scifi looking project morpheus headset,,0.38,natural,IAB14 Society
shire forecasts 10bn sales 2020 fends us bid,,0.38,natural,IAB14 Society
sony execs flight diverted hacker group claims explosives board,,0.38,natural,IAB14 Society
sc rejects sahara chief subrata roys bail plea,,0.38,natural,IAB14 Society
"Weddings have been a part of human society for centuries, and they continue to be an important event in many cultures.",,0.38,synthetic,IAB14 Society
us sue citigroup faulty mortgage bonds,,0.38,natural,IAB14 Society
cosmos debuts tonight special message barack obama,,0.38,natural,IAB14 Society
climate change everyones duty,,0.38,natural,IAB14 Society
survey us adults agree cut social security,,0.38,natural,IAB14 Society
sxsw 2014 guide best music acts,,0.38,natural,IAB14 Society
sony announces new virtual reality headset playstation 4,,0.38,natural,IAB14 Society
social security closing offices baby boomers age,,0.38,natural,IAB14 Society
sonys playstation 4 rumoured receive massive performance boost,,0.38,natural,IAB14 Society
facebooks vision social vr misguided,,0.37,natural,IAB14 Society
sonys virtual reality headset plans confirmed forbes report,,0.37,natural,IAB14 Society
traders get another run solarcity scty,,0.37,natural,IAB14 Society
sony warns battery fires vaio laptops,,0.37,natural,IAB14 Society
facebook indias government work together health education,,0.37,natural,IAB14 Society
"Another area of debate is the issue of divorce, which has become increasingly common in many societies.",,0.37,synthetic,IAB14 Society
usps continues call reforms latest massive quarterly loss,,0.37,natural,IAB14 Society
update 2ericssons networks unit recovers shares rally,,0.37,natural,IAB14 Society
siemens alstom offer beats ges,,0.37,natural,IAB14 Society
septa rail workers go strike,,0.37,natural,IAB14 Society
community comes walks together cancer relay life,,0.37,natural,IAB14 Society
sony unveils project morpheus virtual reality headset playstation 4,,0.37,natural,IAB14 Society
mens wearhouse ties deal,,0.37,natural,IAB14 Society
nsas plans reportedly involve infecting millions computers,,0.37,natural,IAB14 Society
sony shipped seven million ps4 beyond expectations,,0.37,natural,IAB14 Society
sonys playstation 4 land china,,0.37,natural,IAB14 Society
sony unveils project morpheus playstation virtual reality headset,,0.37,natural,IAB14 Society
Marriage is a complex and multifaceted institution that has played a significant role in human societies throughout history.,,0.37,synthetic,IAB14 Society
sony stop selling psp ps vita year,,0.37,natural,IAB14 Society
fitch affirms bank sohar bbb,,0.37,natural,IAB14 Society
president praises peoples solidarity storm victims,,0.37,natural,IAB14 Society
nyse chief steps,,0.37,natural,IAB14 Society
sonys new ps4 update makes easier gamers edit share videos,,0.37,natural,IAB14 Society
fitch affirms bank sohar bbb outlook stable,,0.37,natural,IAB14 Society
sony says playstation users information safe hackers target game sites,,0.36,natural,IAB14 Society
hoyer statement social security medicare trustees reports,,0.36,natural,IAB14 Society
proud uss recent pledge global fund fight aids,,0.36,natural,IAB14 Society
sonys project morpheus virtual reality headset unveiled,,0.36,natural,IAB14 Society
sony xperia c3 boasts 5mp proselfie frontfacing camera led flash,,0.36,natural,IAB14 Society
"Genealogical societies and organizations provide support, education, and networking opportunities for genealogists.",,0.36,synthetic,IAB14 Society
sony pushed respawn playstation vita version titanfall early prototype,,0.36,natural,IAB14 Society
sony playstation network suffers ddos attack,,0.36,natural,IAB14 Society
sony playstation 4 sales exceed 7 million mark ps4 system software update,,0.36,natural,IAB14 Society
social security debtors given breakfor,,0.36,natural,IAB14 Society
"Dining out has become an integral part of modern society, with people increasingly choosing to eat outside the home for a variety of reasons.",,0.36,synthetic,IAB14 Society
saudi proposes opec meets even less often delegates,,0.36,natural,IAB14 Society
sony sells seven million ps4 since launch,,0.36,natural,IAB14 Society
asco hails md anderson leaders contributions cancer research,,0.36,natural,IAB14 Society
siemens buys rollsroyce energy asset catch ge,,0.36,natural,IAB14 Society
hobie alter shaper socal surf culture dies 80,,0.36,natural,IAB14 Society
well beam seanie,,0.36,natural,IAB14 Society
social security offices closing,,0.36,natural,IAB14 Society
sony project morpheus virtualreality headset take gamers,,0.36,natural,IAB14 Society
sony confident destiny ps4 seller,,0.36,natural,IAB14 Society
shire confirms rejection abbvie proposal quick facts,,0.36,natural,IAB14 Society
saudi reports 11 new mers infection cases,,0.36,natural,IAB14 Society
sony ending psp shipments japan month upgrade scheme detailed,,0.36,natural,IAB14 Society
saudis deaths respiratory syndrome,,0.36,natural,IAB14 Society
oculus sony battle virtual mastery,,0.36,natural,IAB14 Society
There is a need for increased awareness of depression and its impact on individuals and society.,,0.36,synthetic,IAB14 Society
elon musks patent move made king social last week,,0.36,natural,IAB14 Society
shire soars 12 rejects 27bn bid us group abbvie,,0.36,natural,IAB14 Society
eu white house condemn turkeys twitter move,,0.36,natural,IAB14 Society
usa president plan cut greengouse gas emission 2020,,0.36,natural,IAB14 Society
house expands medical pot law include epileptic children,,0.36,natural,IAB14 Society
blended review adam sandlers latest socalled comedy slightly less awful,,0.36,natural,IAB14 Society
house discusses make school lunches healthier,,0.36,natural,IAB14 Society
weir group submits merger proposal rival metso,,0.36,natural,IAB14 Society
angelina jolie film world centre household want,,0.36,natural,IAB14 Society
sony sold 7 million ps4s since launch,,0.36,natural,IAB14 Society
comes financial literacy us teens soso,,0.36,natural,IAB14 Society
social network acted like jerk faces ftc complaint,,0.36,natural,IAB14 Society
services stocks consideration att inc nyset directv nasdaqdtv,,0.36,natural,IAB14 Society
sony races past microsofts xbox one posts 7m ps4 sales,,0.36,natural,IAB14 Society
"The historical context of special needs parenting has been shaped by changing societal attitudes towards disability, from isolation and institutionalization to inclusion and acceptance.",,0.36,synthetic,IAB14 Society
sony adds virtual reality ps4,,0.36,natural,IAB14 Society
photos total lunar eclipse reveals blood moon socal,,0.35,natural,IAB14 Society
united nations report says aids epidemic could brought control,,0.35,natural,IAB14 Society
sub holders bes 75 likely repaid says soc gen,,0.35,natural,IAB14 Society
nsa know heartbleed bug exploit potential,,0.35,natural,IAB14 Society
escan emphasizes security awareness amongst employees,,0.35,natural,IAB14 Society
fame claims sony ddos attack lizard squad,,0.35,natural,IAB14 Society
Advertising has been used to promote diversity and inclusion in society.,,0.35,synthetic,IAB14 Society
sony warns users vaio fit risks catching fire update,,0.35,natural,IAB14 Society
sony warns vaio batteries overheat catch fire,,0.35,natural,IAB14 Society
shire jumps allergan bid talk,,0.35,natural,IAB14 Society
health rankings nj counties reflect impact social economic factors,,0.35,natural,IAB14 Society
social security closes offices demand soars,,0.35,natural,IAB14 Society
weir metso discussions merger,,0.35,natural,IAB14 Society
hepatitis c cure poised break country,,0.35,natural,IAB14 Society
carmack sony faces uphill battle vr ps4,,0.35,natural,IAB14 Society
The historical context of infertility is marked by societal stigma and discrimination against individuals and couples who experience infertility.,,0.35,synthetic,IAB14 Society
white house sets task force tackle decline honey bees,,0.35,natural,IAB14 Society
shire share price drugmaker scores victory vyvanse patent case,,0.35,natural,IAB14 Society
lewisville church partners sierra leone,,0.35,natural,IAB14 Society
sonys playstation sony entertainment network back online weekend,,0.35,natural,IAB14 Society
us china set latest climate change discussions,,0.35,natural,IAB14 Society
septa regional rail workers announce strike,,0.35,natural,IAB14 Society
latest ddos attack sonys psn could beginning,,0.34,natural,IAB14 Society
siemens vs ge longstanding rivals,,0.34,natural,IAB14 Society
sony kill playstation portable,,0.34,natural,IAB14 Society
united nations report climate change call action,,0.34,natural,IAB14 Society
apples magic decade ibm sony,,0.34,natural,IAB14 Society
sony joins microsoft plans sell playstation china,,0.34,natural,IAB14 Society
people kiss bury hatchets rock hall honor,,0.34,natural,IAB14 Society
sia hits 1 1000 forms fear,,0.34,natural,IAB14 Society
baird downgrades symantec due unexpected termination ceo,,0.34,natural,IAB14 Society
sonys 22 jump street tops train dragon 2,,0.34,natural,IAB14 Society
sycamore partners plans bid express,,0.34,natural,IAB14 Society
video sony shares major details next playstation 4 update,,0.34,natural,IAB14 Society
Historical Context: A Crossroads of Civilizations,,0.34,synthetic,IAB14 Society
shire rises report allergan preparing takeover offer 1,,0.34,natural,IAB14 Society
buy antiques benefit valley organization,,0.34,natural,IAB14 Society
sony restored psn signin access playstation 3,,0.34,natural,IAB14 Society
scotus hands victory broadcasters making tv ever,,0.34,natural,IAB14 Society
glass explorer program extended united kingdom,,0.34,natural,IAB14 Society
danny boyle leonardo dicaprio make steve jobs movie social,,0.34,natural,IAB14 Society
sony sold seven million ps4s already beating predictions,,0.34,natural,IAB14 Society
stakeholders mobilise ebola outbreak,,0.34,natural,IAB14 Society
climate change responses shape asias future,,0.34,natural,IAB14 Society
"From ancient board games like Senet and Go to modern classics like Monopoly and Scrabble, board games have evolved over time to reflect the cultures and interests of different societies.",,0.34,synthetic,IAB14 Society
twitter inc nysetwtrs stock breaks earnings release,,0.34,natural,IAB14 Society
saudi officials see spike mers coronavirus,,0.34,natural,IAB14 Society
middle class women ignore dangers drinking pregnancy,,0.34,natural,IAB14 Society
nhs set reject new cancer drug cost grounds,,0.34,natural,IAB14 Society
heartbleed bug denial nsa white house,,0.34,natural,IAB14 Society
usa worried twitter ban turkey,,0.34,natural,IAB14 Society
sony ceo details handson approach entertainment division,,0.33,natural,IAB14 Society
long last lorde meets royals legend george brett,,0.33,natural,IAB14 Society
weir group says proposed merger metso,,0.33,natural,IAB14 Society
europe factors watchshares pause crimea still focus,,0.33,natural,IAB14 Society
asean dengue day unites asia pacific combating rising dengue cases,,0.33,natural,IAB14 Society
paramount australias teenage mutant ninja turtles poster sparks social,,0.33,natural,IAB14 Society
- The debate over the role of art history in society.,,0.33,synthetic,IAB14 Society
bomb threat grounds sony online presidents flight fbi investigating,,0.33,natural,IAB14 Society
sony shun android wear favor smartwatch platform,,0.33,natural,IAB14 Society
siemens alstom bid june,,0.33,natural,IAB14 Society
sony says playstation network back online pr,,0.33,natural,IAB14 Society
gilead sovaldi price issue analyst blog,,0.33,natural,IAB14 Society
sony xperia z2 ultra review focusing flaws,,0.33,natural,IAB14 Society
esa chooses five potential sites rosettas historic comet landing,,0.33,natural,IAB14 Society
isspresso machine make coffee space,,0.33,natural,IAB14 Society
nsa wants create spy botnets,,0.33,natural,IAB14 Society
Marriage remains a complex and multifaceted institution that continues to shape societies and personal lives around the world.,,0.33,synthetic,IAB14 Society
solange got argument fight,,0.33,natural,IAB14 Society
sony spices hardware project morpheus playstation tv,,0.33,natural,IAB14 Society
justin bieber deported white house responds comment bieber,,0.33,natural,IAB14 Society
india china must responsible combat climate change us,,0.33,natural,IAB14 Society
sony warns vaio fit 11a laptop owners battery fire risk,,0.33,natural,IAB14 Society
shire consider revised abbvie proposal quick facts,,0.33,natural,IAB14 Society
sony ps4 sales top 7mn since launch,,0.33,natural,IAB14 Society
nsa knew heartbleed,,0.33,natural,IAB14 Society
neighbors bad neighbours movie review,,0.33,natural,IAB14 Society
Investing for Social Impact: Using Investments to Create Positive Change,,0.33,synthetic,IAB14 Society
insane clown posse lose lawsuit fbi report,,0.33,natural,IAB14 Society
scotus questions aereo considered cable company,,0.33,natural,IAB14 Society
movie review neighbors twerks like magic,,0.32,natural,IAB14 Society
sas outlook revised negative maintains bbb rating fitch ratings,,0.32,natural,IAB14 Society
mac wiseman ronnie milsap hank cochran inducted country,,0.32,natural,IAB14 Society
hot hardware sony issues immediate recall vaio fit 11a due battery,,0.32,natural,IAB14 Society
sony playstation network news 2014 ps4 online gaming service hit,,0.32,natural,IAB14 Society
shire makes 10b growth pledge turning abbvie offers,,0.32,natural,IAB14 Society
secret weapons stopping ebola humanity trust respect,,0.32,natural,IAB14 Society
sony xperia z2 launching summer,,0.32,natural,IAB14 Society
ruby dee kept giving theater social causes cleveland,,0.32,natural,IAB14 Society
tesla releases patents good mankind,,0.32,natural,IAB14 Society
"Pregnancy is a transformative journey that profoundly impacts individuals, families, and society as a whole.",,0.32,synthetic,IAB14 Society
sony tops console sales units microsoft first revenue 1,,0.32,natural,IAB14 Society
ouya teams reading rainbow offer le system backers,,0.32,natural,IAB14 Society
goldman sachs group inc nysegs goldman sachs morgan,,0.32,natural,IAB14 Society
hillary clinton presents ralph lauren award american history museum,,0.32,natural,IAB14 Society
pastdue debt prevalent across us,,0.32,natural,IAB14 Society
shire gains report allergan preparing takeover bid,,0.32,natural,IAB14 Society
htc one m8 android kitkat os qualcomm snapdragon 801 soc,,0.32,natural,IAB14 Society
lorde meets royals muse,,0.32,natural,IAB14 Society
barack obama says life dc boring scandal house,,0.32,natural,IAB14 Society
voted voice usa 2014 last night top 10,,0.32,natural,IAB14 Society
10 things need know social networking china,,0.32,natural,IAB14 Society
kanye west people didnt understand interracial relationship,,0.32,natural,IAB14 Society
Atheism and agnosticism are not a threat to society.,,0.32,synthetic,IAB14 Society
statement secretary lew release social security medicare,,0.32,natural,IAB14 Society
sony executives take pay cuts forsake bonuses report,,0.32,natural,IAB14 Society
Architects can make a significant contribution to society by creating buildings that are both functional and beautiful.,,0.32,synthetic,IAB14 Society
lorde meets george brett inspiration royals,,0.31,natural,IAB14 Society
"Metals have been used by humans for thousands of years, and they continue to play a vital role in our economy and society.",,0.31,synthetic,IAB14 Society
sony xperia a2 xperia z2 compact hopefully,,0.31,natural,IAB14 Society
mediatek unveils mt6795 64bit true octacore soc,,0.31,natural,IAB14 Society
growing global partnership indous relations sushma,,0.31,natural,IAB14 Society
shire agrees us54 bln abbvie takeover,,0.31,natural,IAB14 Society
juan pablo galavis offends eliminates clare crawley bachelor nation reacts,,0.31,natural,IAB14 Society
saa suspending routes ebola,,0.31,natural,IAB14 Society
danish sisterhood,,0.31,natural,IAB14 Society
ftse firms rolls leads aerospace stocks higher,,0.31,natural,IAB14 Society
soyuz docks iss engine trouble delays arrival,,0.31,natural,IAB14 Society
hse spent millions flu drug better paracetamol,,0.31,natural,IAB14 Society
social networks impact health,,0.31,natural,IAB14 Society
senegal welloiled system stop ebola,,0.31,natural,IAB14 Society
time warner cable inc nysetwc stock gets upgraded,,0.31,natural,IAB14 Society
behind american oligarchy,,0.31,natural,IAB14 Society
look us eu chinese climate action goals,,0.31,natural,IAB14 Society
failed social experiment lindsay,,0.31,natural,IAB14 Society
sony playstation 4 records 7 million sales since 2013 launch,,0.31,natural,IAB14 Society
mens wearhouse agrees buy jos bank,,0.31,natural,IAB14 Society
sony project morpheus ps4 vr headset eyes oculus rift,,0.31,natural,IAB14 Society
shire pharmaceuticals defend 27bn abbvie decision,,0.31,natural,IAB14 Society
mes office lwren scott died hanging,,0.31,natural,IAB14 Society
shire flags new drugs astrazenecastyle defence abbvie,,0.31,natural,IAB14 Society
clooneys engaged marriage last,,0.31,natural,IAB14 Society
councils urged help stop spread hiv,,0.31,natural,IAB14 Society
facebook comes clean social experiment nearly 700k users,,0.31,natural,IAB14 Society
india fully supports cause palestinians sushma swaraj,,0.31,natural,IAB14 Society
sony entering realm virtual reality,,0.31,natural,IAB14 Society
Some argue that the country is moving towards a more inclusive and tolerant society.,,0.31,synthetic,IAB14 Society
gwynnie ready socialise,,0.31,natural,IAB14 Society
sony says venom sinister six movies arrive amazing,,0.31,natural,IAB14 Society
social security offices close demand soars,,0.31,natural,IAB14 Society
sc pronounce order today fresh plea sahara chief subrata roy,,0.31,natural,IAB14 Society
malaysia nation mourning,,0.31,natural,IAB14 Society
white house unveils climate data website empower americas,,0.31,natural,IAB14 Society
sony says ps4 sold 7 million units worldwide,,0.31,natural,IAB14 Society
obamas environmentalist attack america,,0.31,natural,IAB14 Society
scotus doesnt understand technology decide aereo,,0.31,natural,IAB14 Society
sony xperia z2 review things get much better second time round,,0.31,natural,IAB14 Society
"By considering the different aspects of weddings, we can gain a deeper understanding of their significance and their impact on society.",,0.3,synthetic,IAB14 Society
shire set astrazenecastyle defence abbvie,,0.3,natural,IAB14 Society
united nations climate change panel cost fighting global warming modest,,0.3,natural,IAB14 Society
mac china address hong kong peoples call suffrage,,0.3,natural,IAB14 Society
gay activists fear samesex supporters becoming intolerant,,0.3,natural,IAB14 Society
singapore provide data us depositors,,0.3,natural,IAB14 Society
nations health human services secretary houston obama care,,0.3,natural,IAB14 Society
neighbors pits partyover partyon,,0.3,natural,IAB14 Society
shire q2 profit rises increases guidance quick facts,,0.3,natural,IAB14 Society
sony bring ps4 china opcd partnership,,0.3,natural,IAB14 Society
sofia vergara calls engagement fiance,,0.3,natural,IAB14 Society
sony warns 26000 vaio laptops risk catching fire,,0.3,natural,IAB14 Society
sony partners chinese stateowned company sell playstation consoles,,0.3,natural,IAB14 Society
mass leaders urge residents turn unused prescription drugs,,0.3,natural,IAB14 Society
governmentsponsored health care saves lives cost,,0.3,natural,IAB14 Society
us tsys yellens 6month comment,,0.3,natural,IAB14 Society
um health system helping health care enrollment,,0.3,natural,IAB14 Society
sf political culture blame lucas exit chicago,,0.3,natural,IAB14 Society
sony announce virtual reality headset playstation 4,,0.3,natural,IAB14 Society
us leads multinational action gameover zeus botnet,,0.3,natural,IAB14 Society
