text,labels,confidence,source,iab_label
mark carney tells mansion house interest rates could go sooner,,0.35,natural,IAB21 Real Estate
forex eurusd firms disappointing us home sales data,,0.35,natural,IAB21 Real Estate
sothebys third point reach deal expand board,,0.35,natural,IAB21 Real Estate
kardashians rent 14m hamptons home,,0.35,natural,IAB21 Real Estate
dan loeb join sothebys board,,0.35,natural,IAB21 Real Estate
lowes earnings preview slow home sales could impact q1 results,,0.35,natural,IAB21 Real Estate
us pending home sales fall feb,,0.34,natural,IAB21 Real Estate
latest ons house price index reveals strong growth uk house price inflation,,0.34,natural,IAB21 Real Estate
michael jackson estate invites high school impersonator las vegas,,0.34,natural,IAB21 Real Estate
february 2014 pending home sales data bad,,0.34,natural,IAB21 Real Estate
nar pending home sales index falls 08 939 february,,0.34,natural,IAB21 Real Estate
zillow buys trulia 35b stock,,0.34,natural,IAB21 Real Estate
nations home sales slip march birmingham improves,,0.34,natural,IAB21 Real Estate
stock futures waver home sales tech results ahead,,0.34,natural,IAB21 Real Estate
"Residential landscaping is the most common type of landscaping, and it involves the design and installation of landscapes for homes.",,0.34,synthetic,IAB21 Real Estate
contracts buy homes rise sharply may,,0.34,natural,IAB21 Real Estate
stock futures swing ahead housing pmi data,,0.34,natural,IAB21 Real Estate
update 1chinas property investment slows sales new construction drop may,,0.33,natural,IAB21 Real Estate
todays rates home mortgages wells fargo mar 11,,0.33,natural,IAB21 Real Estate
us pending home sales fly past forecasts,,0.33,natural,IAB21 Real Estate
us existing home sales april 13 percent 465m,,0.33,natural,IAB21 Real Estate
sales new us homes plunge 145 march,,0.33,natural,IAB21 Real Estate
home builders confidence surges thanks better jobs market,,0.33,natural,IAB21 Real Estate
home loans today 30year fha mortgage rates va loans hsbc bank,,0.33,natural,IAB21 Real Estate
zillow buying trulia 35 billion,,0.33,natural,IAB21 Real Estate
zillow buys trulia 35b,,0.33,natural,IAB21 Real Estate
nar pending home sales index drops lowest level since 2011,,0.33,natural,IAB21 Real Estate
tom brady gisele bundchen selling megamansion 50m,,0.33,natural,IAB21 Real Estate
sales us existing homes 49 percent may,,0.33,natural,IAB21 Real Estate
us home sales sink february,,0.33,natural,IAB21 Real Estate
lwren scotts leaves entire estate mick jagger,,0.33,natural,IAB21 Real Estate
mortgage home loan rates bbt move higher march 18 2014,,0.33,natural,IAB21 Real Estate
economy watch pending home sales spike may fannie mae delinquencies,,0.33,natural,IAB21 Real Estate
us newhome sales fall july,,0.33,natural,IAB21 Real Estate
brady bundchen place calif home market,,0.33,natural,IAB21 Real Estate
contract signings home purchases slide 8th straight month,,0.32,natural,IAB21 Real Estate
shearman perkins rep zillow 35b trulia buy,,0.32,natural,IAB21 Real Estate
much afford new house,,0.32,natural,IAB21 Real Estate
us existing home sales rebound april come estimates,,0.32,natural,IAB21 Real Estate
spcaseshiller home price indices gain may,,0.32,natural,IAB21 Real Estate
economy watch existing home sales edge march mortgage,,0.32,natural,IAB21 Real Estate
equity home sales near 90 percent home sales pending home,,0.32,natural,IAB21 Real Estate
housing starts drop 93 june 893000 annual rate,,0.32,natural,IAB21 Real Estate
upcoming new home sales existing home sales data provide,,0.32,natural,IAB21 Real Estate
rates housingled upswing tight budget may drag growth,,0.32,natural,IAB21 Real Estate
home loans current mortgage rates quicken loans capital one jul 5 2014,,0.32,natural,IAB21 Real Estate
housing starts hit slowest pace nine months,,0.32,natural,IAB21 Real Estate
chris martin secretly buys 16m bachelor pad,,0.32,natural,IAB21 Real Estate
us existing home sales drop lowest level since july 2012,,0.32,natural,IAB21 Real Estate
home prices extend win streak january spcaseshiller,,0.32,natural,IAB21 Real Estate
us new home sales jump sixyear high may,,0.32,natural,IAB21 Real Estate
average london home earning housing,,0.32,natural,IAB21 Real Estate
housing starts fall 93 june,,0.32,natural,IAB21 Real Estate
existinghome sales 49 may,,0.32,natural,IAB21 Real Estate
us pending home sales surge,,0.32,natural,IAB21 Real Estate
us pending home sales fall,,0.32,natural,IAB21 Real Estate
dollar tree acquires family dollar 85 b zillow buy trulia,,0.32,natural,IAB21 Real Estate
heres california housing outlook grim despite april good news,,0.32,natural,IAB21 Real Estate
every homebuyer know mortgage rates 2014,,0.32,natural,IAB21 Real Estate
may housing starts permits slip 6,,0.32,natural,IAB21 Real Estate
us newhome sales plunge,,0.32,natural,IAB21 Real Estate
us stock futures rise stimulus bets home sales data,,0.31,natural,IAB21 Real Estate
us existing home sales decline 02 percent march,,0.31,natural,IAB21 Real Estate
us existinghome sales slip update,,0.31,natural,IAB21 Real Estate
us new home sales plunge march,,0.31,natural,IAB21 Real Estate
us new home sales fall 24 july,,0.31,natural,IAB21 Real Estate
lwren scott lwren scott leaves 9m estate mick jagger,,0.31,natural,IAB21 Real Estate
sale homes 1000,,0.31,natural,IAB21 Real Estate
brick mansions crumbling mess,,0.31,natural,IAB21 Real Estate
us seasonally adjusted home prices fall may,,0.31,natural,IAB21 Real Estate
sothebys agrees add third points loeb two others board,,0.31,natural,IAB21 Real Estate
us newhome sales show rise april,,0.31,natural,IAB21 Real Estate
blackberry staying canada despite real estate sale ceo john chen says,,0.31,natural,IAB21 Real Estate
detroit launches website auction homes residents developers,,0.31,natural,IAB21 Real Estate
nar sales existing homes post first increase year,,0.31,natural,IAB21 Real Estate
us home sales slip 20month low,,0.31,natural,IAB21 Real Estate
us futures slip european stocks ahead home price sales,,0.31,natural,IAB21 Real Estate
wall street looks rebound ahead housing consumer data,,0.31,natural,IAB21 Real Estate
sothebys give third point three seats board,,0.31,natural,IAB21 Real Estate
us home sales rise first time year,,0.31,natural,IAB21 Real Estate
ellen degeneres makes fortune selling new mansion,,0.3,natural,IAB21 Real Estate
beyonce check 215m west chelsea penthouse,,0.3,natural,IAB21 Real Estate
us home price gains slow april latest sign sluggish housing recovery,,0.3,natural,IAB21 Real Estate
belafonte mlk jr estate settle document lawsuit,,0.3,natural,IAB21 Real Estate
us new home sales fall 145 march,,0.3,natural,IAB21 Real Estate
stocks climbpending home sales risefrontier cuts fares charges,,0.3,natural,IAB21 Real Estate
us home prices rise slowest pace 15 months reflecting sluggish sales,,0.3,natural,IAB21 Real Estate
us home resales jump 49 may best monthly gain nearly 3 years,,0.3,natural,IAB21 Real Estate
lwren scott leaves entire estate mick jagger,,0.3,natural,IAB21 Real Estate
lwren scott leaves 5 million estate mick jagger,,0.3,natural,IAB21 Real Estate
us inventories homes sale rising bodes well affordability,,0.3,natural,IAB21 Real Estate
google scouting retail space new yorks soho,,0.3,natural,IAB21 Real Estate
us home sales plunge 145 march,,0.3,natural,IAB21 Real Estate
buildingdetroitorg offers bidders entire detroit homes 1000,,0.3,natural,IAB21 Real Estate
whitey bulgers apartment reportedly rent,,0.3,natural,IAB21 Real Estate
pr valeant commences exchange offer allergan,,0.3,natural,IAB21 Real Estate
gold silver edge higher ahead us jobless claims housing data,,0.3,natural,IAB21 Real Estate
us seasonally adjusted home prices fall short expectations may,,0.3,natural,IAB21 Real Estate
us new home sales fall july supply increases sharply,,0.3,natural,IAB21 Real Estate
see inside kourtney khloe kardashians 14 million hamptons rental home,,0.3,natural,IAB21 Real Estate
us pending home sales rose 61 may,,0.3,natural,IAB21 Real Estate
us new home sales slip february,,0.3,natural,IAB21 Real Estate
lwren scott leaves entire 9million estate longtime boyfriend mick jagger,,0.29,natural,IAB21 Real Estate
mega mall development critical unlocking dubais vison says cluttons,,0.29,natural,IAB21 Real Estate
state home sales 69 may median price rises nearly 4,,0.29,natural,IAB21 Real Estate
us new home sales rise 64,,0.29,natural,IAB21 Real Estate
us new home sales drop 24 412000 annual rate,,0.29,natural,IAB21 Real Estate
mick jagger disputes james brown estate get production,,0.29,natural,IAB21 Real Estate
us home sales climbed 13 percent april sales still 2013 pace,,0.29,natural,IAB21 Real Estate
us wall st opens flat ahead housing data,,0.29,natural,IAB21 Real Estate
new home sales drop 145 percent march local builders optimistic,,0.29,natural,IAB21 Real Estate
us stocks rise records home sales confidence rise,,0.29,natural,IAB21 Real Estate
kourtney khloe kardashian rent hamptons mansion film new reality show,,0.29,natural,IAB21 Real Estate
market snapshot us stocks fall pmi home sales disappoint,,0.29,natural,IAB21 Real Estate
irs bitcoin property money,,0.29,natural,IAB21 Real Estate
"There are many factors to consider when buying a home, such as location, size, price, and condition.",,0.29,synthetic,IAB21 Real Estate
sales us existing homes 49 may,,0.29,natural,IAB21 Real Estate
asian stocks fall second day china housing slowdown,,0.29,natural,IAB21 Real Estate
winter hits housing recovery,,0.29,natural,IAB21 Real Estate
zillow announces buy trulia 35b stock,,0.29,natural,IAB21 Real Estate
zillow z buys trulia trla investors wary video,,0.29,natural,IAB21 Real Estate
us home prices dip jan 3rd straight month,,0.29,natural,IAB21 Real Estate
us new home sales fall 33 february 440000,,0.29,natural,IAB21 Real Estate
sales existing homes 49 may,,0.29,natural,IAB21 Real Estate
gold holds losses us home sales chicago pmi reports,,0.29,natural,IAB21 Real Estate
beyoncé spotted apartment shopping without jay z,,0.29,natural,IAB21 Real Estate
"Developers are responding to this demand by building more apartments, and they are also exploring new ways to make apartments more affordable.",,0.29,synthetic,IAB21 Real Estate
us existing home sales rise 13 april 465 million units,,0.29,natural,IAB21 Real Estate
miami home price rose 132 percent may spcaseshiller reports,,0.28,natural,IAB21 Real Estate
homebuilder confidence slips may,,0.28,natural,IAB21 Real Estate
may existing home sales post biggest jump three years,,0.28,natural,IAB21 Real Estate
inside exclusive condo lwren scott died,,0.28,natural,IAB21 Real Estate
ellen degeneres made fortune flipping new mansion,,0.28,natural,IAB21 Real Estate
kate middleton spent 72m house renovation prince william,,0.28,natural,IAB21 Real Estate
sothebys gives loeb board seats avoiding showdown,,0.28,natural,IAB21 Real Estate
pound surges 11week high strong uk housing prices data,,0.28,natural,IAB21 Real Estate
teen michael jackson impersonator earns las vegas invite mjs estate,,0.28,natural,IAB21 Real Estate
"Some apartments are luxurious penthouses, while others are modest studios.",,0.28,synthetic,IAB21 Real Estate
us housing starts climb 28 march,,0.27,natural,IAB21 Real Estate
us new home sales plunged march eightmonth low,,0.27,natural,IAB21 Real Estate
dr dre set close tom bradys 50m mansion,,0.27,natural,IAB21 Real Estate
two works set go hammer sothebys day sale,,0.27,natural,IAB21 Real Estate
painting exterior house walls,,0.27,synthetic,IAB21 Real Estate
market appears track despite disapointing housing inflation data,,0.27,natural,IAB21 Real Estate
beyoncé decides go househunting without husband jayz new york,,0.27,natural,IAB21 Real Estate
todays mortgage home loan rates remain steady bank america wells,,0.27,natural,IAB21 Real Estate
us existing home sales fall hit 18month low,,0.27,natural,IAB21 Real Estate
zillow buying trulia 35b stock deal,,0.27,natural,IAB21 Real Estate
existing home sales rebound jobless claims tick,,0.27,natural,IAB21 Real Estate
us home sales uptick 49 percent may beats wall streets expectations,,0.27,natural,IAB21 Real Estate
us new home sales climb 64 april come estimates,,0.27,natural,IAB21 Real Estate
sunpower google financing 250 million residential leases,,0.27,natural,IAB21 Real Estate
us stockssp 500 path new closing high homebuilders lead,,0.27,natural,IAB21 Real Estate
home depots firstquarter sales rise 29 pct,,0.27,natural,IAB21 Real Estate
us newhome sales drop 145 per cent march worst sales rate 8 months,,0.27,natural,IAB21 Real Estate
us newhome sales drop 145 percent march worst sales rate 7 months,,0.27,natural,IAB21 Real Estate
zillow buys trulia 35 billion z trla,,0.27,natural,IAB21 Real Estate
us new home sales fall fivemonth low,,0.26,natural,IAB21 Real Estate
update 1uk inflation falls 4 12year low may house prices soar,,0.26,natural,IAB21 Real Estate
gold silver edge higher ahead us housing confidence data,,0.26,natural,IAB21 Real Estate
mortgage buyers smarter housing collapse,,0.26,natural,IAB21 Real Estate
us existinghome sales slipsecond update,,0.26,natural,IAB21 Real Estate
hgtvs latest batch houseflipping shows tainted rightwing hosts,,0.26,natural,IAB21 Real Estate
us home sales rose 13 percent april,,0.26,natural,IAB21 Real Estate
china shares slip despite property gains hong kong flat,,0.26,natural,IAB21 Real Estate
us homebuilder confidence surges july,,0.26,natural,IAB21 Real Estate
The future of apartments is bright.,,0.26,synthetic,IAB21 Real Estate
home loans mortgage rates us bankcorp apr 18,,0.26,natural,IAB21 Real Estate
kourtney khloe kardashian rent 14 million hamptons mansion film new,,0.26,natural,IAB21 Real Estate
nine millionplus us properties seriously underwater q1,,0.26,natural,IAB21 Real Estate
weak housing starts building permits,,0.25,natural,IAB21 Real Estate
zillow purchase trulia 35 billion,,0.25,natural,IAB21 Real Estate
lwren scott leaves 9 million estate mick jagger 0,,0.25,natural,IAB21 Real Estate
rptupdate 1sothebys ends fight third point loeb joins board,,0.25,natural,IAB21 Real Estate
kardashians rent 165m home hamptons,,0.25,natural,IAB21 Real Estate
It is important to do your research and to be prepared before buying or selling a home.,,0.25,synthetic,IAB21 Real Estate
refi volume falls lowest level since least 2010,,0.25,natural,IAB21 Real Estate
"Architects can specialize in different areas, such as residential, commercial, or industrial architecture.",,0.25,synthetic,IAB21 Real Estate
us economics philadelphia fed president plosser housing market,,0.25,natural,IAB21 Real Estate
gbpusd suffers dissapointing uk housing data,,0.25,natural,IAB21 Real Estate
espy afterparty inside rager megamansion,,0.25,natural,IAB21 Real Estate
awkward know much house cost,,0.25,natural,IAB21 Real Estate
lwren scott suicide leaves 9 million estate mick jagger,,0.24,natural,IAB21 Real Estate
chris martin gwyneth paltrow bought 14 million home malibu earlier,,0.24,natural,IAB21 Real Estate
sothebys reaches deal activist investor daniel loeb,,0.24,natural,IAB21 Real Estate
lwren mick bought 6m home says inlaw,,0.24,natural,IAB21 Real Estate
asia stocks advance us home sales data sp 500 trading record bolster,,0.24,natural,IAB21 Real Estate
us home sales post first gain year experts react,,0.24,natural,IAB21 Real Estate
whitey bulgers santa monica apartment rent,,0.24,natural,IAB21 Real Estate
us new home sales jump 186 may,,0.24,natural,IAB21 Real Estate
eliza dushku chooses house basement rick fox,,0.24,natural,IAB21 Real Estate
us new home sales unexpectedly show steep drop march,,0.24,natural,IAB21 Real Estate
hedge fund manager bought expensive us home ever 147,,0.24,natural,IAB21 Real Estate
etihads new residence first class make insanely jealous,,0.24,natural,IAB21 Real Estate
investors look head steamhousing data due,,0.24,natural,IAB21 Real Estate
economic watch inflation check homebuilder confidence rises,,0.24,natural,IAB21 Real Estate
us stocks open higher positive us housing data,,0.24,natural,IAB21 Real Estate
us new home sales surge hitting highest level six years,,0.24,natural,IAB21 Real Estate
brick mansions rzas character new nino brown exclusive,,0.24,natural,IAB21 Real Estate
white house southeast exceptionally vulnerable climate change,,0.24,natural,IAB21 Real Estate
lwren scott leaves entire 9 million estate longtime boyfriend mick jagger,,0.23,natural,IAB21 Real Estate
us housing starts fall 65 may surging higher april,,0.23,natural,IAB21 Real Estate
us stock futures edge lower ahead housing data,,0.23,natural,IAB21 Real Estate
us fed chief voices concerns housing market slowdown,,0.23,natural,IAB21 Real Estate
brick mansions crumbles,,0.23,natural,IAB21 Real Estate
spacexs land investments grow,,0.23,natural,IAB21 Real Estate
mortgage interest rates 30year 15year home loans fha mortgage,,0.23,natural,IAB21 Real Estate
zillow buys trulia looks build titan,,0.23,natural,IAB21 Real Estate
us new home sales surge may fastest pace six years,,0.23,natural,IAB21 Real Estate
selena gomezs new home millions dropped antibieber mansion,,0.23,natural,IAB21 Real Estate
"Developers are responding to this demand by building more apartments, including a wider range of options to meet the needs of different types of tenants.",,0.23,synthetic,IAB21 Real Estate
lindsay lohan checks 7m west village townhouse,,0.23,natural,IAB21 Real Estate
bitcoin taxed us property currency,,0.23,natural,IAB21 Real Estate
us housing starts sink 93 june,,0.23,natural,IAB21 Real Estate
us housing starts fall may,,0.23,natural,IAB21 Real Estate
us new home sales surge 186 per cent may annual rate 504000 fastest,,0.23,natural,IAB21 Real Estate
merger monday boosts stocks housing strong,,0.23,natural,IAB21 Real Estate
mortgage home loan rates remain steady us bank corp march 19 2014,,0.23,natural,IAB21 Real Estate
february winter weather drops sales newlybuilt homes,,0.23,natural,IAB21 Real Estate
mortgage rates higher preecb volatility ramps,,0.23,natural,IAB21 Real Estate
homeowner equity rise collier better state realtytrac says,,0.23,natural,IAB21 Real Estate
new banksy set double price house put cheltenham tourist,,0.23,natural,IAB21 Real Estate
housing starts sank 93 june,,0.23,natural,IAB21 Real Estate
us newhome sales fall fourmonth low,,0.23,natural,IAB21 Real Estate
current mortgage rates bank america home purchase loans refinance,,0.23,natural,IAB21 Real Estate
zillow acquired trulia 35 billion,,0.23,natural,IAB21 Real Estate
exemption first homes capital gains tax bedrock damaging,,0.22,natural,IAB21 Real Estate
us home building declined 65 percent americans struggling afford new,,0.22,natural,IAB21 Real Estate
uk house builders knocked mark carney suggests interest rates hike,,0.22,natural,IAB21 Real Estate
us home sales fall consumer confidence hits 6year high,,0.22,natural,IAB21 Real Estate
property tax spike slow income growth fueled sharp rise tax bite,,0.22,natural,IAB21 Real Estate
lwren scott leaves entire 9 million estate mick jagger ashes split,,0.22,natural,IAB21 Real Estate
us newhome sales rose 64 percent april,,0.22,natural,IAB21 Real Estate
us sales existing homes dropped slightly march,,0.22,natural,IAB21 Real Estate
google glass try home buy program open prospective,,0.22,natural,IAB21 Real Estate
us consumer confidence new home sales hit sixyear highs,,0.22,natural,IAB21 Real Estate
us1millionplus florida home listings quarter may,,0.22,natural,IAB21 Real Estate
valeants buytogrow strategy sustainable real,,0.22,natural,IAB21 Real Estate
home loans pnc bank refinance mortgage rates mar 18,,0.22,natural,IAB21 Real Estate
condo sales surge ahead singlefamily homes,,0.22,natural,IAB21 Real Estate
irs bitcoin treated property currency,,0.22,natural,IAB21 Real Estate
us sales new homes plummet march slowest pace 7 months,,0.22,natural,IAB21 Real Estate
wall street flat amid disappointing housing data,,0.22,natural,IAB21 Real Estate
sahara allowed sell nine properties,,0.22,natural,IAB21 Real Estate
lwren scott leaves entire 9 million estate mick jagger cuts siblings,,0.22,natural,IAB21 Real Estate
realtytrac cash sales q1,,0.21,natural,IAB21 Real Estate
uk house price gains accelerate 68 per cent pace january,,0.21,natural,IAB21 Real Estate
kim kardashian looks 21 million dollar apartment,,0.21,natural,IAB21 Real Estate
brick mansions requires taking many bricks head,,0.21,natural,IAB21 Real Estate
mortgage rates today current refinance rates fixed home loans,,0.21,natural,IAB21 Real Estate
housing comes roaring back life,,0.21,natural,IAB21 Real Estate
us sales new homes last month rose 64 percent,,0.21,natural,IAB21 Real Estate
white house crack gas emissions,,0.21,natural,IAB21 Real Estate
zillow buy trulia 35 billion stock,,0.21,natural,IAB21 Real Estate
freddie mac fixed mortgage rates increase soft housing data,,0.21,natural,IAB21 Real Estate
home starts jump 132 april apartment construction soars,,0.21,natural,IAB21 Real Estate
us home sales rebound jobless claims rise,,0.21,natural,IAB21 Real Estate
biggest annual price gain since 2012 colorado west,,0.21,natural,IAB21 Real Estate
us homebuilder confidence slips may,,0.21,natural,IAB21 Real Estate
us stocksfutures flat initial claims home sales data due,,0.21,natural,IAB21 Real Estate
us housing starts hike april,,0.21,natural,IAB21 Real Estate
us newhome sales plunge 145 percent march,,0.21,natural,IAB21 Real Estate
us average rate 30year home loan 427 percent,,0.21,natural,IAB21 Real Estate
tv kim kardashian househunting new york,,0.21,natural,IAB21 Real Estate
khloe kardashian buys justin biebers house whilst selena gomez subpoenaed,,0.21,natural,IAB21 Real Estate
lwren scott purchased home death report,,0.21,natural,IAB21 Real Estate
lwren scott leaves 9m estate mick jagger sister slams rolling,,0.21,natural,IAB21 Real Estate
thomas piketty us estate tax,,0.21,natural,IAB21 Real Estate
uk housing stocks fall ratehike mortgage talk,,0.21,natural,IAB21 Real Estate
100 people found house houston,,0.21,natural,IAB21 Real Estate
family dollar nearrecord offer seen prevailing real,,0.21,natural,IAB21 Real Estate
dollar dips housing data fed statement jobs report loom large,,0.21,natural,IAB21 Real Estate
