text,labels,confidence,source,iab_label
medical marijuana rules finalized illinois lawmakers chicago,,0.41,natural,"IAB11 Law, Gov’t & Politics"
bill require mandatory killswitch feature cellphones passes senate,,0.41,natural,"IAB11 Law, Gov’t & Politics"
bill ban internet fast lanes proposed congress,,0.41,natural,"IAB11 Law, Gov’t & Politics"
ny towns ban fracking state court rules,,0.41,natural,"IAB11 Law, Gov’t & Politics"
fda looks regulate ecigarette marketing,,0.41,natural,"IAB11 Law, Gov’t & Politics"
fcc created net neutrality mess,,0.41,natural,"IAB11 Law, Gov’t & Politics"
partisan showdown mental health bills,,0.41,natural,"IAB11 Law, Gov’t & Politics"
Politics is a complex and ever-changing field.,,0.41,synthetic,"IAB11 Law, Gov’t & Politics"
house committee passes bill reduce postal service doortodoor delivery,,0.41,natural,"IAB11 Law, Gov’t & Politics"
white house defends extension obamacare deadline,,0.41,natural,"IAB11 Law, Gov’t & Politics"
virginia governor directs review new abortion clinic regulations,,0.4,natural,"IAB11 Law, Gov’t & Politics"
sebelius resigns obamacare website troubles dog white house,,0.4,natural,"IAB11 Law, Gov’t & Politics"
electronic cigarette industry awaits looming fda regulation,,0.4,natural,"IAB11 Law, Gov’t & Politics"
missouri house committee considers marijuana legalization,,0.4,natural,"IAB11 Law, Gov’t & Politics"
poll obama health law fails gain support,,0.4,natural,"IAB11 Law, Gov’t & Politics"
fccs first action nears opposition new net neutrality rules appears,,0.4,natural,"IAB11 Law, Gov’t & Politics"
state lawmakers press ecig ban,,0.4,natural,"IAB11 Law, Gov’t & Politics"
california lawmakers greenlight mobile killswitch bill,,0.4,natural,"IAB11 Law, Gov’t & Politics"
fda wants ban ecigarette sales minors,,0.4,natural,"IAB11 Law, Gov’t & Politics"
seti gets day congress lawmakers fund search et,,0.4,natural,"IAB11 Law, Gov’t & Politics"
obamacare deadline extended,,0.4,natural,"IAB11 Law, Gov’t & Politics"
fcc backing net neutrality,,0.4,natural,"IAB11 Law, Gov’t & Politics"
future new epa power plant rules depends states,,0.4,natural,"IAB11 Law, Gov’t & Politics"
state rep austin badon coauthors bill legalize medicinal marijuana,,0.4,natural,"IAB11 Law, Gov’t & Politics"
state tax grab,,0.4,natural,"IAB11 Law, Gov’t & Politics"
nipping heals fccs net neutrality proceeding legislators introduce bill,,0.4,natural,"IAB11 Law, Gov’t & Politics"
executives caterpillar heading capitol hill explain controversial tax,,0.4,natural,"IAB11 Law, Gov’t & Politics"
supreme court clears way bulk obamas global warming regulations,,0.4,natural,"IAB11 Law, Gov’t & Politics"
government pressure lift gmo ban,,0.4,natural,"IAB11 Law, Gov’t & Politics"
congressmen introduce competing mental health bills,,0.4,natural,"IAB11 Law, Gov’t & Politics"
student debt federal loan policy take center stage senate hearing,,0.4,natural,"IAB11 Law, Gov’t & Politics"
congress stay focused repealing obamacare,,0.4,natural,"IAB11 Law, Gov’t & Politics"
video sheryl sandberg im running office,,0.4,natural,"IAB11 Law, Gov’t & Politics"
monday deadline sign obamacare,,0.4,natural,"IAB11 Law, Gov’t & Politics"
obamacare affecting competition among health insurers,,0.4,natural,"IAB11 Law, Gov’t & Politics"
obamacare deadline looms,,0.4,natural,"IAB11 Law, Gov’t & Politics"
regulators pave way internet fast lane net neutrality rules,,0.4,natural,"IAB11 Law, Gov’t & Politics"
colorado lawmakers working close loopholes legal marijuana law,,0.4,natural,"IAB11 Law, Gov’t & Politics"
politicians add fuel firestorm gileads hep c drug pricing,,0.4,natural,"IAB11 Law, Gov’t & Politics"
tax hike extension vote expected end session,,0.4,natural,"IAB11 Law, Gov’t & Politics"
Politics is a powerful force that can shape our lives in many ways.,,0.4,synthetic,"IAB11 Law, Gov’t & Politics"
senate probes flash boys controversy,,0.4,natural,"IAB11 Law, Gov’t & Politics"
white house orders broader obamacare health plans 2015,,0.4,natural,"IAB11 Law, Gov’t & Politics"
calif lift med malpractice cap gets closer ballot,,0.4,natural,"IAB11 Law, Gov’t & Politics"
california legalizes bitcoin governor jerry brown signs bill law applies,,0.39,natural,"IAB11 Law, Gov’t & Politics"
irs tackle political spending rule,,0.39,natural,"IAB11 Law, Gov’t & Politics"
supreme court mostly upholds obama bid curb carbon emissions,,0.39,natural,"IAB11 Law, Gov’t & Politics"
oz effect motivates congress condemn dr oz weight loss drugs,,0.39,natural,"IAB11 Law, Gov’t & Politics"
state roundup federal judge lets ariz abortion rules stand mich medicaid,,0.39,natural,"IAB11 Law, Gov’t & Politics"
senate panel debate us housing finance vote scheduled,,0.39,natural,"IAB11 Law, Gov’t & Politics"
supreme court justices let epa curb powerplant gases limits,,0.39,natural,"IAB11 Law, Gov’t & Politics"
california gov jerry brown signs measure repealing glove requirement,,0.39,natural,"IAB11 Law, Gov’t & Politics"
gm victims families lawmakers blast recall delay want tougher law,,0.39,natural,"IAB11 Law, Gov’t & Politics"
mark carney faces lawmakers fx,,0.39,natural,"IAB11 Law, Gov’t & Politics"
senate passes medical marijuana dispensary bill,,0.39,natural,"IAB11 Law, Gov’t & Politics"
legislative panel approves rules medical marijuana sales,,0.39,natural,"IAB11 Law, Gov’t & Politics"
congress votes prevent dea interference states legal cannabis,,0.39,natural,"IAB11 Law, Gov’t & Politics"
sen durbin urges fda regulate ecigarettes,,0.39,natural,"IAB11 Law, Gov’t & Politics"
ecig laws update congress pushes stronger ecigarette regulations,,0.39,natural,"IAB11 Law, Gov’t & Politics"
lawmakers probe hospital pay shortstay patients,,0.39,natural,"IAB11 Law, Gov’t & Politics"
"Notable events in politics include elections, wars, and revolutions.",,0.39,synthetic,"IAB11 Law, Gov’t & Politics"
docs bill medicare financing top dems raking drug company rebates,,0.39,natural,"IAB11 Law, Gov’t & Politics"
obamacare individual health insurance mandate exemptions many,,0.39,natural,"IAB11 Law, Gov’t & Politics"
florida legislature hears marijuana bill tomorrow,,0.39,natural,"IAB11 Law, Gov’t & Politics"
ny attorney general eric schneiderman sues barclays,,0.39,natural,"IAB11 Law, Gov’t & Politics"
feds may increase gasoline tax,,0.39,natural,"IAB11 Law, Gov’t & Politics"
victims families lawmakers plead gm push accountability,,0.39,natural,"IAB11 Law, Gov’t & Politics"
local judge files corruption charges argentina vpofficial,,0.39,natural,"IAB11 Law, Gov’t & Politics"
california kill switch bill advances,,0.39,natural,"IAB11 Law, Gov’t & Politics"
mccrory counsel cooper politicized coal ash,,0.39,natural,"IAB11 Law, Gov’t & Politics"
fcc regulate broadband providers protect open internet,,0.39,natural,"IAB11 Law, Gov’t & Politics"
rbi governor warns turmoil markets lok sabha polls deliver unstable govt,,0.39,natural,"IAB11 Law, Gov’t & Politics"
epa issues proposed carbon emissions rules,,0.39,natural,"IAB11 Law, Gov’t & Politics"
medical marijuana advocates plead mass lawmakers,,0.39,natural,"IAB11 Law, Gov’t & Politics"
capitol alert california senate switches supports cell phone kill switch,,0.39,natural,"IAB11 Law, Gov’t & Politics"
toryism wont protect welfare state tackle climate change baton,,0.39,natural,"IAB11 Law, Gov’t & Politics"
study obamacare mixed record spurring competition,,0.39,natural,"IAB11 Law, Gov’t & Politics"
house gop bill would exempt schools healthier lunch rules,,0.39,natural,"IAB11 Law, Gov’t & Politics"
rosenworcel delay vote net neutrality rules,,0.39,natural,"IAB11 Law, Gov’t & Politics"
obamacare deadline gets 15 day extension,,0.39,natural,"IAB11 Law, Gov’t & Politics"
judge wont stop ariz law limiting nonsurgical abortions,,0.39,natural,"IAB11 Law, Gov’t & Politics"
constitutional look obamacare made todays historic deadline,,0.39,natural,"IAB11 Law, Gov’t & Politics"
house vote skilled nursing facility readmissions penalties icd10 extension,,0.39,natural,"IAB11 Law, Gov’t & Politics"
house republican leaders prepare official obamacare alternative,,0.39,natural,"IAB11 Law, Gov’t & Politics"
bill create lyme disease task force awaits gov corbetts signature,,0.38,natural,"IAB11 Law, Gov’t & Politics"
supreme court puts limits power plant rules,,0.38,natural,"IAB11 Law, Gov’t & Politics"
california sticks march 31 deadline obamacare,,0.38,natural,"IAB11 Law, Gov’t & Politics"
obama power plant rule shrink power prices,,0.38,natural,"IAB11 Law, Gov’t & Politics"
obama administrations focus new proposed clean air regulations,,0.38,natural,"IAB11 Law, Gov’t & Politics"
congressional report says ecigarette industry regulated,,0.38,natural,"IAB11 Law, Gov’t & Politics"
senate committee supports bill give state control limiting carbon dioxide,,0.38,natural,"IAB11 Law, Gov’t & Politics"
fda backs animal feed rule,,0.38,natural,"IAB11 Law, Gov’t & Politics"
abortion clinic limits tested wisconsin alabama,,0.38,natural,"IAB11 Law, Gov’t & Politics"
jerry brown signs law legalizing bitcoin california,,0.38,natural,"IAB11 Law, Gov’t & Politics"
Key Figures: Policymakers in Smoking Cessation,,0.38,synthetic,"IAB11 Law, Gov’t & Politics"
insiders democrats bail obamacare,,0.38,natural,"IAB11 Law, Gov’t & Politics"
new fcc regulations net neutrality,,0.38,natural,"IAB11 Law, Gov’t & Politics"
supreme court places limits epas greenhouse gas rules power plants,,0.38,natural,"IAB11 Law, Gov’t & Politics"
obama defends new carbon emission rules face mounting backlash,,0.38,natural,"IAB11 Law, Gov’t & Politics"
obama wants help people losing insurance legal practical obstacles,,0.38,natural,"IAB11 Law, Gov’t & Politics"
san francisco presses feds end ban gay male blood donations,,0.38,natural,"IAB11 Law, Gov’t & Politics"
cabinet mull bitcoin regulation necessary,,0.38,natural,"IAB11 Law, Gov’t & Politics"
democrats unveil legislation forcing fcc ban internet fast lanes,,0.38,natural,"IAB11 Law, Gov’t & Politics"
lawmakers scrap plan raise tobacco age 21,,0.38,natural,"IAB11 Law, Gov’t & Politics"
state highlights nc lawmakers reach medicaid agreement idaho asks scotus,,0.38,natural,"IAB11 Law, Gov’t & Politics"
Politics is a powerful tool that can be used to make a difference in the world.,,0.38,synthetic,"IAB11 Law, Gov’t & Politics"
senate puts gse housing reform bill indefinite hold,,0.38,natural,"IAB11 Law, Gov’t & Politics"
california gears vote water wasting law tuesday,,0.38,natural,"IAB11 Law, Gov’t & Politics"
colorado governor signs nations first right try bill law,,0.38,natural,"IAB11 Law, Gov’t & Politics"
washingtons marijuana milestone federal law,,0.38,natural,"IAB11 Law, Gov’t & Politics"
legal challenge alabama abortion law go trial,,0.38,natural,"IAB11 Law, Gov’t & Politics"
vermont governor peter shumlin sign genetically modified food label bill,,0.38,natural,"IAB11 Law, Gov’t & Politics"
protesters oppose new tenn electric chair law,,0.38,natural,"IAB11 Law, Gov’t & Politics"
fcc boss launches campaign defend net neutrality proposal,,0.37,natural,"IAB11 Law, Gov’t & Politics"
big jail bank law says us attorney general eric holder,,0.37,natural,"IAB11 Law, Gov’t & Politics"
sen al franken media megamergers fcc rollback net neutrality,,0.37,natural,"IAB11 Law, Gov’t & Politics"
vt senate passes bill reducing medical marijuana limits,,0.37,natural,"IAB11 Law, Gov’t & Politics"
health law legacy reach president,,0.37,natural,"IAB11 Law, Gov’t & Politics"
schumer wants tighter trucking regulations,,0.37,natural,"IAB11 Law, Gov’t & Politics"
house committee investigating gm recall,,0.37,natural,"IAB11 Law, Gov’t & Politics"
lawmakers fcc chairman urge arbitration dodgers channel,,0.37,natural,"IAB11 Law, Gov’t & Politics"
obama nominates new hhs secretary fix obamacare,,0.37,natural,"IAB11 Law, Gov’t & Politics"
arizona rules considered nations toughest limiting abortion drug use go effect,,0.37,natural,"IAB11 Law, Gov’t & Politics"
hospital patients healthier obamacare,,0.37,natural,"IAB11 Law, Gov’t & Politics"
tennessee arrests first mother new pregnancy criminalization law,,0.37,natural,"IAB11 Law, Gov’t & Politics"
sebelius obamacare extension extension,,0.37,natural,"IAB11 Law, Gov’t & Politics"
lawmakers pelt embattled hk leader,,0.37,natural,"IAB11 Law, Gov’t & Politics"
lawmakers charge ecigarettes target youth,,0.37,natural,"IAB11 Law, Gov’t & Politics"
us sen schumer wants tighter trucking regulations,,0.37,natural,"IAB11 Law, Gov’t & Politics"
supreme court hits obamas global warming agenda,,0.37,natural,"IAB11 Law, Gov’t & Politics"
"To understand politics, it is important to consider its influence, key figures, notable events, controversies, historical context, current trends, and future possibilities.",,0.37,synthetic,"IAB11 Law, Gov’t & Politics"
obama administration pushes stop companies looking overseas,,0.37,natural,"IAB11 Law, Gov’t & Politics"
obama climate rules cant wait til election,,0.37,natural,"IAB11 Law, Gov’t & Politics"
florida medicaid privatization underway statewide,,0.37,natural,"IAB11 Law, Gov’t & Politics"
fda moves ban sales ecigarettes minors,,0.37,natural,"IAB11 Law, Gov’t & Politics"
states obamacare deadline pushed back april 15,,0.37,natural,"IAB11 Law, Gov’t & Politics"
colorado governor signs legislation protect children recreational marijuana,,0.37,natural,"IAB11 Law, Gov’t & Politics"
detroit pension deals taking shape attention shifts michigan lawmakers,,0.37,natural,"IAB11 Law, Gov’t & Politics"
yellen preps wall st wholesale funding rules fed,,0.37,natural,"IAB11 Law, Gov’t & Politics"
yellen says fed examining additional bank rules,,0.37,natural,"IAB11 Law, Gov’t & Politics"
heineman sign nebraska autism coverage bill,,0.37,natural,"IAB11 Law, Gov’t & Politics"
nc senate wants tighten proposed coal ash regulation,,0.37,natural,"IAB11 Law, Gov’t & Politics"
lawmaker push bill legalize aerial fireworks,,0.37,natural,"IAB11 Law, Gov’t & Politics"
california kill switch bill passes state senate,,0.37,natural,"IAB11 Law, Gov’t & Politics"
letter obamacare government control,,0.37,natural,"IAB11 Law, Gov’t & Politics"
fda moves ban sale ecigarettes minors,,0.37,natural,"IAB11 Law, Gov’t & Politics"
fcc plans new net neutrality rules,,0.37,natural,"IAB11 Law, Gov’t & Politics"
supreme court upholds epas right regulate powerplant emissionswith,,0.37,natural,"IAB11 Law, Gov’t & Politics"
fda begin regulating ecigarettes like tobacco,,0.37,natural,"IAB11 Law, Gov’t & Politics"
obama enough people signed health law work,,0.37,natural,"IAB11 Law, Gov’t & Politics"
key lawmaker medical marijuana talks stalemate,,0.37,natural,"IAB11 Law, Gov’t & Politics"
illinois legislature leads great lakes push ban microbeads,,0.36,natural,"IAB11 Law, Gov’t & Politics"
california lawmakers advance smartphone kill switch bill,,0.36,natural,"IAB11 Law, Gov’t & Politics"
state house notebook medicaid vote looms speculation shifts campaign,,0.36,natural,"IAB11 Law, Gov’t & Politics"
first woman arrested tennessee law criminalizes pregnancy outcomes,,0.36,natural,"IAB11 Law, Gov’t & Politics"
house gop bill would allow schools opt healthier school lunches,,0.36,natural,"IAB11 Law, Gov’t & Politics"
mcauliffe issues directive review va abortion clinic building regulations,,0.36,natural,"IAB11 Law, Gov’t & Politics"
cash prizes signing obamacare,,0.36,natural,"IAB11 Law, Gov’t & Politics"
fda proposes regulation ecigarettes,,0.36,natural,"IAB11 Law, Gov’t & Politics"
governor signs nations first right try bill law,,0.36,natural,"IAB11 Law, Gov’t & Politics"
alabama abortion law challenge must go trial judge rules,,0.36,natural,"IAB11 Law, Gov’t & Politics"
new yorks highest court says towns use zoning ban fracking,,0.36,natural,"IAB11 Law, Gov’t & Politics"
kancare meets obamacare,,0.36,natural,"IAB11 Law, Gov’t & Politics"
criminal probe surrounding gm recall,,0.36,natural,"IAB11 Law, Gov’t & Politics"
lawsuit warns politicians climate change cost,,0.36,natural,"IAB11 Law, Gov’t & Politics"
lawmakers ask fda examine new ecigarette research,,0.36,natural,"IAB11 Law, Gov’t & Politics"
california senate approves smartphone kill switch law,,0.36,natural,"IAB11 Law, Gov’t & Politics"
supreme court declines hear cases challenging obamacare,,0.36,natural,"IAB11 Law, Gov’t & Politics"
fcc chair changes tune net neutrality,,0.36,natural,"IAB11 Law, Gov’t & Politics"
fcc chair defends net neutrality plans,,0.36,natural,"IAB11 Law, Gov’t & Politics"
lawmaker accuses gm criminally deceiving govt,,0.36,natural,"IAB11 Law, Gov’t & Politics"
health secretary resigns obamacare launch woes,,0.36,natural,"IAB11 Law, Gov’t & Politics"
kill switch bill approved california senate,,0.36,natural,"IAB11 Law, Gov’t & Politics"
supreme court largely backs obamas emissions cuts,,0.36,natural,"IAB11 Law, Gov’t & Politics"
obama adm makes adjustments offset insurers health law losses,,0.36,natural,"IAB11 Law, Gov’t & Politics"
fred wilson 50 vcs sound battle cry fccs net neutrality proposal,,0.36,natural,"IAB11 Law, Gov’t & Politics"
republican lawmakers tie detroit aid 20 years state supervision,,0.36,natural,"IAB11 Law, Gov’t & Politics"
fcc refuses delay vote net neutrality rules,,0.36,natural,"IAB11 Law, Gov’t & Politics"
medical marijuana bill sham,,0.36,natural,"IAB11 Law, Gov’t & Politics"
obama lets nsa legally exploit certain internet security flaws,,0.36,natural,"IAB11 Law, Gov’t & Politics"
military affairs beat congress takes vets care access,,0.36,natural,"IAB11 Law, Gov’t & Politics"
midterms looming obama administration caves medicare advantage,,0.36,natural,"IAB11 Law, Gov’t & Politics"
bill legalize marijuana missouri moves ahead house,,0.36,natural,"IAB11 Law, Gov’t & Politics"
letter nature attack kansas legislature,,0.36,natural,"IAB11 Law, Gov’t & Politics"
illinois house committee says gay conversion therapy,,0.36,natural,"IAB11 Law, Gov’t & Politics"
temporary obamacare program extended,,0.36,natural,"IAB11 Law, Gov’t & Politics"
california passes law legalize digital currencies,,0.36,natural,"IAB11 Law, Gov’t & Politics"
comes next health care law,,0.36,natural,"IAB11 Law, Gov’t & Politics"
supreme court limits lets epa curb powerplant gases,,0.36,natural,"IAB11 Law, Gov’t & Politics"
arizona curb medicinal abortion takes effect ruling 1,,0.36,natural,"IAB11 Law, Gov’t & Politics"
sierra leone declares state emergency,,0.36,natural,"IAB11 Law, Gov’t & Politics"
virginia governor takes first step toward repealing extreme abortion,,0.36,natural,"IAB11 Law, Gov’t & Politics"
colorado becomes first state approve bill giving terminally ill access,,0.36,natural,"IAB11 Law, Gov’t & Politics"
colorado lawmakers plan boost marijuana profits,,0.36,natural,"IAB11 Law, Gov’t & Politics"
legalizing pot dc headed november ballot,,0.36,natural,"IAB11 Law, Gov’t & Politics"
eus top court throws british challenge financial transaction tax,,0.36,natural,"IAB11 Law, Gov’t & Politics"
The Court's decisions have influenced the government's use of resources for healthcare programs and policies.,,0.36,synthetic,"IAB11 Law, Gov’t & Politics"
legal challenge alabama abortion law go trial judge rules,,0.36,natural,"IAB11 Law, Gov’t & Politics"
obama sign executive order equal pay,,0.35,natural,"IAB11 Law, Gov’t & Politics"
impact obamacare berks county,,0.35,natural,"IAB11 Law, Gov’t & Politics"
fed gives banks 2 years ensure holdings risky securities fit volcker,,0.35,natural,"IAB11 Law, Gov’t & Politics"
democrats make net neutrality push fcc oversee internet utility,,0.35,natural,"IAB11 Law, Gov’t & Politics"
time fda regulated ecigarettes,,0.35,natural,"IAB11 Law, Gov’t & Politics"
The Court's rulings have shaped the processes and procedures related to the federal budget and the appropriation of government funds.,,0.35,synthetic,"IAB11 Law, Gov’t & Politics"
fda outlines plan regulate ecigarettes,,0.35,natural,"IAB11 Law, Gov’t & Politics"
officials scramble enforce new state water limits,,0.35,natural,"IAB11 Law, Gov’t & Politics"
illinois attorney general files lawsuits alleging student loan debt scams,,0.35,natural,"IAB11 Law, Gov’t & Politics"
kids could buy ecigarettes bills passed mo lawmakers,,0.35,natural,"IAB11 Law, Gov’t & Politics"
captiol alert big california ballot battle looms malpractice limit,,0.35,natural,"IAB11 Law, Gov’t & Politics"
house gop bill would roll back obama school lunch rules,,0.35,natural,"IAB11 Law, Gov’t & Politics"
new york attorney general probe highfrequency trading,,0.35,natural,"IAB11 Law, Gov’t & Politics"
state smartphone kill switch bill advances,,0.35,natural,"IAB11 Law, Gov’t & Politics"
divided federal appeals judges debate obamacare,,0.35,natural,"IAB11 Law, Gov’t & Politics"
lawmakers worry medicare fraud crackdown gone astray,,0.35,natural,"IAB11 Law, Gov’t & Politics"
twitter pushing doj fbi let disclose info national security,,0.35,natural,"IAB11 Law, Gov’t & Politics"
obama says powerplant rule shrink prices,,0.35,natural,"IAB11 Law, Gov’t & Politics"
fda proposes extending oversight tobacco ecigarettes,,0.35,natural,"IAB11 Law, Gov’t & Politics"
state drops plan prohibit medical pot users owning guns,,0.35,natural,"IAB11 Law, Gov’t & Politics"
judge wont block abortion drug rules,,0.35,natural,"IAB11 Law, Gov’t & Politics"
"Controversies in politics often revolve around issues of power, ideology, and morality.",,0.35,synthetic,"IAB11 Law, Gov’t & Politics"
gm safety agency face congressional grilling recalls,,0.35,natural,"IAB11 Law, Gov’t & Politics"
lawmakers vow hearings phoenix va health care issues,,0.35,natural,"IAB11 Law, Gov’t & Politics"
tax changes nc house bill given initial ok,,0.35,natural,"IAB11 Law, Gov’t & Politics"
governor alejandro garc apadilla presents bill debt enforcement,,0.35,natural,"IAB11 Law, Gov’t & Politics"
official ny attorney general subpoenas 6 firms probe highspeed stock,,0.35,natural,"IAB11 Law, Gov’t & Politics"
really sign lastminute obamacare answers,,0.35,natural,"IAB11 Law, Gov’t & Politics"
mixed opinion high court lets epa regulate power plants carbon,,0.35,natural,"IAB11 Law, Gov’t & Politics"
schnurman texans pass obamacare,,0.35,natural,"IAB11 Law, Gov’t & Politics"
stock futures ease lower congress probe gm recall japanese bank eyes,,0.35,natural,"IAB11 Law, Gov’t & Politics"
wyden colleagues fcc protect net neutrality,,0.35,natural,"IAB11 Law, Gov’t & Politics"
republicans craft alternative obamacare,,0.35,natural,"IAB11 Law, Gov’t & Politics"
supreme court cuts back climate change regulation,,0.35,natural,"IAB11 Law, Gov’t & Politics"
republican shows leadership proposes carbon tax,,0.35,natural,"IAB11 Law, Gov’t & Politics"
ny senate holds hearing ecigarette regulations,,0.35,natural,"IAB11 Law, Gov’t & Politics"
fda takes steps regulate ecigarettes,,0.35,natural,"IAB11 Law, Gov’t & Politics"
white house ready celebrate health care law enrollment success,,0.35,natural,"IAB11 Law, Gov’t & Politics"
7 million sign obamacare,,0.35,natural,"IAB11 Law, Gov’t & Politics"
trust gut obamacare,,0.35,natural,"IAB11 Law, Gov’t & Politics"
john olivers net neutrality response swamps fcc,,0.35,natural,"IAB11 Law, Gov’t & Politics"
